scorer,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000
bodyparts,left antennae,left antennae,left antennae,right antennae,right antennae,right antennae,Base of antennae,Base of antennae,Base of antennae,left wing hinge,left wing hinge,left wing hinge,right wing hinge,right wing hinge,right wing hinge,sting,sting,sting,Petiole,Petiole,Petiole
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
66,173.80340576171875,64.2605972290039,1.0,176.90162658691406,123.65644836425781,1.0,148.73963928222656,98.40394592285156,1.0,118.73111724853516,77.6114501953125,1.0,118.22042083740234,126.05294799804688,1.0,11.44570541381836,81.45404052734375,1.0,88.51618957519531,94.25143432617188,1.0
67,182.61631774902344,76.21586608886719,0.9999998807907104,175.07179260253906,138.30406188964844,1.0,151.3033905029297,101.02062225341797,1.0,120.27950286865234,74.64308166503906,0.9999977350234985,116.38673400878906,123.793701171875,0.9999939203262329,12.339024543762207,79.07949829101562,1.0,92.39762115478516,94.02653503417969,0.999998927116394
68,185.68719482421875,84.50056457519531,1.0,165.97891235351562,146.14051818847656,1.0,150.35906982421875,104.45885467529297,1.0,122.48390197753906,77.4755630493164,1.0,119.52363586425781,124.7031021118164,1.0,16.097925186157227,77.88427734375,1.0,92.83183288574219,94.52781677246094,1.0
69,189.03988647460938,91.89923095703125,1.0,161.9429473876953,147.28868103027344,1.0,149.3220672607422,107.6524887084961,1.0,123.61380004882812,78.31440734863281,1.0,119.12327575683594,124.21334075927734,1.0,16.765432357788086,73.89974212646484,1.0,96.54483032226562,91.97238159179688,1.0
70,181.49493408203125,81.72306823730469,1.0,170.26327514648438,145.79193115234375,1.0,150.39950561523438,106.54033660888672,1.0,122.87407684326172,79.45520782470703,1.0,117.05648803710938,125.31013488769531,1.0,17.464092254638672,78.19824981689453,1.0,93.09950256347656,96.73292541503906,1.0
71,171.8942413330078,64.82232666015625,1.0,175.56817626953125,128.72926330566406,1.0,147.79660034179688,100.95299530029297,1.0,120.07320404052734,76.05607604980469,1.0,117.5518798828125,123.19624328613281,1.0,16.523937225341797,80.94920349121094,1.0,95.19689178466797,91.65928649902344,1.0
72,168.39306640625,62.14115905761719,1.0,179.1993865966797,126.73536682128906,1.0,148.0202178955078,100.2884292602539,1.0,119.67766571044922,75.57156372070312,1.0,116.03338623046875,123.2097396850586,1.0,15.381114959716797,80.33224487304688,1.0,92.81684112548828,94.81455993652344,1.0
73,167.0906982421875,52.009071350097656,1.0,185.00390625,113.66487121582031,1.0,150.73570251464844,93.75823211669922,1.0,117.80913543701172,72.83417510986328,1.0,118.8023910522461,122.93522644042969,1.0,14.450606346130371,85.92073822021484,1.0,91.24227142333984,95.36165618896484,1.0
74,170.40367126464844,60.369667053222656,1.0,183.84100341796875,123.20741271972656,1.0,150.69578552246094,96.65766143798828,1.0,120.31693267822266,75.53717803955078,1.0,118.19712829589844,125.4667739868164,1.0,13.387990951538086,83.31900787353516,1.0,95.8349838256836,94.922607421875,0.9999998211860657
75,177.76580810546875,69.45602416992188,1.0,179.77481079101562,130.16677856445312,1.0,152.06069946289062,99.48698425292969,1.0,121.5900650024414,76.47591400146484,1.0,118.5280532836914,126.19609069824219,1.0,13.308292388916016,83.24795532226562,1.0,94.18914031982422,94.04422760009766,1.0
76,192.5133514404297,81.1832275390625,1.0,172.1629180908203,137.57508850097656,1.0,154.3240966796875,100.87289428710938,1.0,123.40464782714844,76.74893951416016,1.0,120.35681915283203,125.1301498413086,1.0,16.359373092651367,80.30787658691406,1.0,99.66971588134766,94.62530517578125,0.9999998211860657
77,187.2688446044922,78.39586639404297,1.0,179.3150634765625,132.3580322265625,1.0,154.8470916748047,98.73401641845703,1.0,122.98384094238281,75.16714477539062,0.9999998807907104,120.79729461669922,124.45197296142578,1.0,14.482707977294922,83.01573944091797,0.9999992847442627,99.21658325195312,92.83413696289062,0.9999971389770508
78,190.3322296142578,78.31004333496094,1.0,180.56387329101562,136.73046875,1.0,155.4268035888672,101.27542877197266,1.0,122.85616302490234,75.30904388427734,0.999968409538269,119.75261688232422,126.45350646972656,1.0,17.24146270751953,83.04883575439453,0.9999871253967285,100.2012710571289,94.66722869873047,0.9999935626983643
79,189.44635009765625,75.50777435302734,0.9999997019767761,181.6847381591797,131.26290893554688,1.0,153.76800537109375,97.12910461425781,1.0,121.8270034790039,72.74120330810547,0.9999790191650391,119.03843688964844,124.21614074707031,0.9999999403953552,14.14078140258789,81.2762451171875,1.0,96.55192565917969,96.38677978515625,0.9999998211860657
80,183.62786865234375,71.0307846069336,1.0,180.40408325195312,128.7654571533203,1.0,153.67039489746094,96.6103286743164,1.0,121.60713195800781,74.0648193359375,0.9999465942382812,121.70768737792969,125.16548156738281,1.0,13.043999671936035,85.3843994140625,1.0,92.46665954589844,95.43608856201172,1.0
81,180.61988830566406,68.48995208740234,1.0,178.3325958251953,125.42335510253906,1.0,152.16336059570312,97.67024993896484,1.0,118.83048248291016,76.13246154785156,0.9999308586120605,118.72208404541016,122.81884002685547,0.9999963641166687,14.340794563293457,83.77006530761719,1.0,93.65458679199219,97.87059783935547,0.9999992847442627
82,175.3855438232422,62.05137634277344,1.0,181.67161560058594,126.98277282714844,1.0,154.1354217529297,97.73959350585938,1.0,121.29552459716797,75.82771301269531,0.9999994039535522,119.14623260498047,123.42131805419922,0.9999986290931702,13.212197303771973,87.3277816772461,1.0,95.78912353515625,97.03803253173828,0.999995231628418
83,175.0883331298828,65.50328826904297,1.0,179.9740753173828,128.10682678222656,1.0,151.6548309326172,99.89045715332031,1.0,120.29570770263672,76.61802673339844,1.0,118.48466491699219,123.99906921386719,0.9999997615814209,14.42564868927002,90.8748779296875,1.0,95.80088806152344,97.69844055175781,0.9999987483024597
84,178.59365844726562,64.68093872070312,1.0,180.36668395996094,123.2887191772461,1.0,150.62071228027344,98.38402557373047,1.0,119.6236572265625,75.80252075195312,0.9999985694885254,117.076904296875,123.98707580566406,0.9999997019767761,12.72722053527832,89.41102600097656,1.0,94.28924560546875,96.57479095458984,0.9999792575836182
85,173.68067932128906,59.582618713378906,1.0,179.3035125732422,117.09980010986328,1.0,150.4626007080078,96.24852752685547,1.0,118.30354309082031,75.1348876953125,0.9999998807907104,116.54000854492188,122.6482925415039,1.0,11.891986846923828,92.38703155517578,1.0,93.34772491455078,96.04434967041016,0.9999922513961792
86,172.990478515625,59.05094909667969,1.0,182.8249053955078,113.33731079101562,1.0,150.3157958984375,91.24897766113281,1.0,118.69916534423828,74.32725524902344,1.0,117.69306945800781,123.06098175048828,1.0,13.090145111083984,92.1024398803711,1.0,93.70452880859375,95.98494720458984,0.9999974370002747
87,176.30995178222656,63.59056854248047,1.0,180.90292358398438,125.3206787109375,1.0,154.1639862060547,97.31431579589844,1.0,118.64147186279297,77.02804565429688,0.999993085861206,117.75855255126953,123.52066040039062,0.9999904036521912,12.78489875793457,93.89837646484375,1.0,95.88912200927734,97.60213470458984,0.9999942779541016
88,176.56283569335938,63.63930130004883,1.0,179.7442169189453,125.19171142578125,1.0,150.64202880859375,95.08409881591797,1.0,115.78948211669922,74.3838882446289,0.9999873638153076,117.85601043701172,124.5645751953125,0.9999693632125854,12.622581481933594,96.38157653808594,1.0,95.00443267822266,97.55085754394531,0.9999988079071045
89,172.40725708007812,54.957427978515625,1.0,181.09912109375,115.61107635498047,1.0,150.99505615234375,92.17021942138672,1.0,117.19196319580078,74.75015258789062,0.9999995231628418,117.49675750732422,121.33433532714844,0.9999774694442749,12.30657958984375,97.47705078125,1.0,95.65672302246094,97.20999145507812,0.9999985098838806
90,167.60084533691406,47.60197067260742,1.0,183.6544952392578,106.24667358398438,1.0,151.39407348632812,89.45535278320312,1.0,114.2711181640625,72.70753479003906,0.9999988079071045,121.6831283569336,119.41606140136719,0.9999357461929321,13.907936096191406,101.40103912353516,1.0,93.40825653076172,100.0811767578125,0.9999998807907104
91,167.913330078125,51.51817321777344,1.0,184.36683654785156,113.13127136230469,1.0,150.51661682128906,90.88414001464844,1.0,115.05293273925781,74.11408996582031,0.9999978542327881,119.60346221923828,119.57463836669922,0.9999892115592957,12.418801307678223,101.2608413696289,0.9999998807907104,93.22669982910156,100.106201171875,0.9999999403953552
92,174.2698974609375,62.18727111816406,1.0,175.80490112304688,123.3898696899414,1.0,152.89938354492188,92.59998321533203,1.0,116.70794677734375,74.46233367919922,0.9999758005142212,119.00939178466797,120.64936065673828,0.9999977350234985,14.07309341430664,100.24222564697266,0.9999997019767761,94.75049591064453,99.8498306274414,0.9999998807907104
93,180.78285217285156,63.53756332397461,1.0,175.57164001464844,123.86121368408203,1.0,153.1273193359375,95.1651611328125,1.0,117.3897705078125,73.82820892333984,0.9999645352363586,118.60935974121094,120.23094940185547,0.9999960064888,13.745244979858398,97.00788116455078,0.9999998807907104,94.58937072753906,98.03028869628906,0.9999997615814209
94,184.16574096679688,67.89642333984375,1.0,173.87225341796875,132.8607940673828,1.0,152.5994873046875,96.23859405517578,1.0,119.32208251953125,74.89933013916016,0.9999685883522034,118.24848937988281,120.37828826904297,0.999991774559021,12.88939094543457,97.76692199707031,0.9999998807907104,93.73944091796875,98.60710906982422,0.9999998807907104
95,184.47413635253906,77.51164245605469,1.0,171.5537872314453,137.61720275878906,1.0,152.92465209960938,98.85887145996094,1.0,120.17762756347656,76.29540252685547,0.9999995827674866,118.3168716430664,121.96341705322266,0.9999932646751404,13.041284561157227,98.72787475585938,1.0,92.50282287597656,100.23861694335938,0.9999997615814209
96,188.10572814941406,80.413818359375,1.0,168.07229614257812,139.74069213867188,1.0,156.0229034423828,98.79735565185547,1.0,122.6723403930664,76.07933044433594,1.0,119.87482452392578,121.5818099975586,1.0,16.52251434326172,94.83629608154297,1.0,94.59490203857422,97.5753173828125,0.9999999403953552
97,185.1971893310547,78.08363342285156,1.0,169.82862854003906,136.0395050048828,1.0,154.2205810546875,98.51866912841797,1.0,121.4138412475586,76.05816650390625,1.0,121.99909210205078,122.99214172363281,1.0,15.636116981506348,96.18828582763672,1.0,90.73245239257812,96.9759750366211,1.0
98,185.24368286132812,66.49040222167969,1.0,185.46209716796875,123.42417907714844,1.0,154.35203552246094,93.35334777832031,1.0,119.97064971923828,74.39511108398438,0.9999979138374329,122.77230072021484,122.8436279296875,0.9999997615814209,16.638751983642578,98.04757690429688,1.0,91.95902252197266,96.62413024902344,0.9999998807907104
99,178.4955291748047,57.38170623779297,1.0,187.66014099121094,117.54754638671875,1.0,153.22486877441406,93.3705825805664,1.0,117.07931518554688,73.68199157714844,0.9999997615814209,119.59208679199219,122.15978240966797,0.9999995827674866,15.55186939239502,100.40497589111328,1.0,92.03923797607422,98.09518432617188,0.9999991655349731
100,176.69166564941406,53.148109436035156,1.0,186.47695922851562,112.631103515625,1.0,152.14659118652344,90.17216491699219,1.0,117.05049896240234,72.78041076660156,1.0,120.45681762695312,122.29547119140625,1.0,13.228710174560547,102.7832260131836,1.0,91.51371002197266,98.47037506103516,0.9999996423721313
101,177.95936584472656,51.911617279052734,1.0,189.09764099121094,114.89450073242188,1.0,154.20640563964844,91.42308044433594,1.0,120.9308853149414,71.01909637451172,0.9999996423721313,121.27240753173828,121.08763122558594,0.9999974966049194,16.51563835144043,97.52117156982422,1.0,95.54660034179688,96.86431884765625,0.9999997615814209
102,179.78836059570312,53.67896270751953,1.0,186.6492156982422,114.95758819580078,1.0,154.17210388183594,91.82115936279297,1.0,121.3682861328125,72.54924774169922,0.9999955892562866,121.31008911132812,121.30259704589844,0.9999837875366211,15.296501159667969,98.05721282958984,1.0,96.47382354736328,97.0650863647461,0.9999998807907104
103,177.3170928955078,52.73869323730469,1.0,182.05047607421875,111.40966033935547,1.0,152.1527099609375,90.47281646728516,1.0,119.56550598144531,72.32785034179688,0.9999949932098389,120.8334732055664,119.04059600830078,0.9999727010726929,12.605310440063477,98.847412109375,1.0,91.99889373779297,98.9228744506836,0.9999998807907104
104,177.33181762695312,53.74694061279297,1.0,180.76113891601562,112.78047943115234,1.0,152.3304901123047,91.40097045898438,1.0,119.76554870605469,72.70610809326172,0.9999944567680359,121.13368225097656,120.6841812133789,0.9999985694885254,14.851499557495117,100.1343002319336,0.9999999403953552,93.80646514892578,99.05033111572266,1.0
105,171.56356811523438,52.101478576660156,1.0,183.0278778076172,113.38797760009766,1.0,151.19580078125,90.5085220336914,1.0,117.70638275146484,72.44935607910156,0.9999985694885254,120.0223617553711,119.22532653808594,0.9999978542327881,13.814276695251465,102.91017150878906,0.9999998211860657,91.66168975830078,100.35738372802734,1.0
106,175.2095184326172,54.043785095214844,1.0,185.90072631835938,117.19025421142578,1.0,152.62078857421875,91.872314453125,1.0,118.43779754638672,73.4866943359375,0.9999979734420776,120.51901245117188,121.34293365478516,0.9999986290931702,16.048294067382812,104.54298400878906,0.9999996423721313,92.08695220947266,100.8764419555664,1.0
107,173.751708984375,49.96753692626953,1.0,189.50067138671875,112.20145416259766,1.0,152.0828857421875,91.3218994140625,1.0,117.54560852050781,73.6753158569336,0.999998927116394,121.5391845703125,121.13716125488281,0.9999685287475586,16.115741729736328,106.89264678955078,0.9999997615814209,92.11618041992188,100.77732849121094,1.0
108,172.78114318847656,47.78779983520508,1.0,186.09153747558594,103.80833435058594,1.0,153.16201782226562,89.4767074584961,1.0,117.10902404785156,72.23873901367188,0.9999996423721313,121.6133804321289,119.22223663330078,0.9999071359634399,14.250752449035645,102.94990539550781,0.9999980926513672,92.16510009765625,99.44877624511719,1.0
109,172.58287048339844,47.911231994628906,1.0,188.62831115722656,112.07001495361328,1.0,152.56024169921875,90.20719909667969,1.0,117.01033020019531,72.76227569580078,0.9999988079071045,122.49296569824219,119.53775787353516,0.9998870491981506,16.480178833007812,105.34683227539062,0.9999992847442627,92.8362045288086,100.13067626953125,1.0
110,174.5940704345703,54.200889587402344,1.0,184.2816162109375,117.87569427490234,1.0,150.96768188476562,91.11601257324219,1.0,117.39060974121094,73.007080078125,0.9999970197677612,120.9333724975586,119.87390899658203,0.9999641180038452,14.442392349243164,103.49081420898438,0.999998927116394,91.90147399902344,100.20256042480469,1.0
111,182.24728393554688,66.4400634765625,0.9999992251396179,174.42752075195312,128.10145568847656,1.0,154.64369201660156,93.83809661865234,0.9999998807907104,119.5361557006836,73.06251525878906,0.9999970197677612,121.55619812011719,119.30271911621094,0.9999662637710571,14.69980239868164,103.4907455444336,0.9999990463256836,94.24959564208984,99.1056900024414,0.9999999403953552
112,183.27499389648438,68.302978515625,1.0,176.72535705566406,128.66905212402344,1.0,154.84930419921875,95.03264617919922,1.0,120.2962417602539,73.51235961914062,0.9999986886978149,120.68887329101562,121.31551361083984,0.9999778270721436,16.118263244628906,103.6648941040039,0.9999977946281433,94.24828338623047,99.48145294189453,1.0
113,181.51722717285156,60.77195358276367,1.0,183.11195373535156,121.65550231933594,1.0,154.80630493164062,93.83599853515625,1.0,119.14615631103516,73.85700225830078,0.9999988079071045,122.39419555664062,121.37423706054688,0.9999719858169556,14.968502044677734,106.63166809082031,0.9999997615814209,93.74458312988281,100.53026580810547,1.0
114,169.65774536132812,47.6583251953125,1.0,184.04026794433594,107.72134399414062,1.0,154.24063110351562,89.95947265625,1.0,118.04623413085938,73.45779418945312,1.0,126.97460174560547,120.3766860961914,0.9999802112579346,14.848871231079102,107.611083984375,0.9999998211860657,93.36365509033203,100.31072998046875,1.0
115,165.19293212890625,45.15704345703125,1.0,186.51312255859375,104.54664611816406,1.0,153.7598876953125,86.73121643066406,1.0,118.01803588867188,72.55461883544922,1.0,128.41940307617188,119.21047973632812,0.9999908208847046,14.656213760375977,109.41141510009766,0.9999998211860657,93.55313873291016,100.51776123046875,1.0
116,167.05856323242188,43.75347137451172,1.0,193.7635040283203,106.37225341796875,1.0,157.27938842773438,85.03443145751953,1.0,118.8511962890625,72.33287811279297,0.9999997615814209,130.89605712890625,118.38752746582031,0.9999711513519287,17.858951568603516,109.6240005493164,0.9999987483024597,95.52056121826172,101.4787826538086,0.9999999403953552
117,169.8650360107422,43.11037063598633,1.0,193.87283325195312,105.67582702636719,1.0,157.46424865722656,85.31710052490234,1.0,118.7341537475586,71.18092346191406,0.9999988079071045,130.6968994140625,117.58998107910156,0.9999638795852661,16.140283584594727,106.50334930419922,0.9999982118606567,95.62547302246094,100.346923828125,0.9999998807907104
118,172.43504333496094,44.30156707763672,1.0,194.19363403320312,103.21672058105469,1.0,157.133544921875,87.08824920654297,1.0,120.64276123046875,71.49791717529297,0.9999997615814209,129.1840362548828,118.08683013916016,0.9999810457229614,16.81959342956543,107.4402847290039,0.999995231628418,95.66899871826172,100.30376434326172,1.0
119,176.15113830566406,48.54734802246094,1.0,192.77516174316406,112.28558349609375,1.0,154.8666534423828,88.51134490966797,1.0,120.37816619873047,72.66278839111328,0.999998927116394,127.61144256591797,118.79656982421875,0.999874472618103,15.903221130371094,104.3058853149414,0.9999954104423523,94.48970794677734,99.67168426513672,0.9999998807907104
120,181.80589294433594,56.711395263671875,1.0,189.28282165527344,117.65784454345703,1.0,156.50418090820312,91.3551254272461,1.0,120.98001861572266,71.79662322998047,0.9999970197677612,124.72319793701172,119.93302917480469,0.9992156624794006,16.019893646240234,102.90506744384766,0.9999990463256836,94.65448760986328,99.67816162109375,0.9999999403953552
121,182.26168823242188,59.234745025634766,1.0,181.13230895996094,120.48876953125,1.0,155.26351928710938,91.0141830444336,1.0,119.79554748535156,71.60066223144531,0.9999964237213135,123.34426879882812,120.00408172607422,0.9996004104614258,17.46746063232422,102.1530990600586,0.9999991655349731,94.61725616455078,99.11400604248047,0.9999997615814209
122,188.8720703125,76.83293151855469,1.0,172.4632568359375,131.6360321044922,1.0,155.63450622558594,92.02509307861328,1.0,122.82969665527344,69.64942932128906,1.0,125.24774169921875,117.86222076416016,1.0,16.578983306884766,97.83458709716797,0.9999964237213135,96.01244354248047,95.65660095214844,0.9999990463256836
123,189.069091796875,76.60472106933594,1.0,176.17684936523438,131.98687744140625,1.0,157.20433044433594,93.87870788574219,1.0,122.79031372070312,70.27413177490234,0.9999998807907104,125.17958068847656,119.34471130371094,0.9999998807907104,18.246339797973633,98.49041748046875,0.9999979138374329,96.26563262939453,96.51678466796875,0.9999992847442627
124,189.47296142578125,68.68675994873047,1.0,184.64878845214844,119.04080200195312,1.0,157.0261688232422,93.7244644165039,1.0,122.18376159667969,71.70634460449219,0.999946653842926,122.88309478759766,121.97898864746094,0.9999325275421143,17.31831932067871,99.73016357421875,0.9999924898147583,96.3218994140625,97.8595199584961,0.9999990463256836
125,184.9071502685547,62.93387985229492,1.0,185.17112731933594,114.63912200927734,1.0,156.8936767578125,92.5655746459961,1.0,121.19520568847656,71.07213592529297,0.9999598264694214,122.97437286376953,121.42269134521484,0.9999681711196899,17.01896858215332,103.01323699951172,0.9999994039535522,95.62486267089844,98.07416534423828,0.999998927116394
126,179.29637145996094,56.286678314208984,1.0,188.03744506835938,109.73504638671875,1.0,155.89984130859375,90.83448791503906,1.0,120.3145980834961,73.88741302490234,0.9999991655349731,126.11786651611328,123.34186553955078,0.9999911785125732,17.352855682373047,106.51348876953125,0.9999887943267822,96.05313873291016,100.06834411621094,0.9999988079071045
127,179.14617919921875,55.415000915527344,1.0,184.98826599121094,113.19900512695312,1.0,154.97634887695312,90.79032897949219,1.0,120.38076782226562,73.08662414550781,0.9999955892562866,122.46344757080078,121.51712036132812,0.9999775886535645,16.447277069091797,104.1792984008789,0.9999827146530151,96.11317443847656,98.87596893310547,0.999998927116394
128,182.3671112060547,60.64094543457031,1.0,185.0627899169922,123.14578247070312,1.0,154.20989990234375,91.7831802368164,1.0,120.10383605957031,73.11676025390625,0.9999603033065796,119.86275482177734,121.17679595947266,0.999912679195404,15.920638084411621,101.45220947265625,0.9999925494194031,95.00135803222656,99.14408874511719,0.9999967217445374
129,183.19583129882812,63.78016662597656,1.0,180.30712890625,124.40926361083984,1.0,153.93557739257812,93.61581420898438,1.0,120.6680679321289,73.4737319946289,0.9999498128890991,120.19670867919922,120.92472076416016,0.9999188184738159,15.846522331237793,100.29104614257812,0.9999538064002991,95.89112854003906,98.8468246459961,0.9999982118606567
130,186.21885681152344,70.31658935546875,1.0,177.44906616210938,130.48008728027344,1.0,155.1702880859375,95.78301239013672,1.0,121.3824462890625,74.14986419677734,0.9999794363975525,120.19380950927734,122.80886840820312,0.9999954104423523,16.21392822265625,100.7046890258789,0.9999681711196899,95.03060150146484,99.7379150390625,0.9999990463256836
131,187.2457275390625,73.8701400756836,1.0,175.73268127441406,131.74862670898438,1.0,156.0142364501953,95.41190338134766,1.0,121.65711975097656,73.92634582519531,0.9999864101409912,120.50485229492188,121.56137084960938,0.9999951124191284,16.4064998626709,99.93254089355469,0.9999444484710693,96.41836547851562,98.80902099609375,0.9999982118606567
132,189.07164001464844,73.20234680175781,1.0,179.59967041015625,132.8058319091797,1.0,154.8878173828125,95.57890319824219,1.0,121.68428802490234,73.84838104248047,0.9999473690986633,120.56649017333984,121.19542694091797,0.9999643564224243,17.257366180419922,98.73155212402344,0.9999343156814575,96.49408721923828,98.64379119873047,0.9999963045120239
133,185.5886688232422,71.06684875488281,0.9999959468841553,180.10304260253906,126.67847442626953,1.0,155.142333984375,95.25525665283203,1.0,121.57579803466797,73.76318359375,0.9999445080757141,120.03067016601562,120.20531463623047,0.9998952150344849,16.743473052978516,99.87318420410156,0.9999409914016724,96.31153106689453,98.41204071044922,0.9999963641166687
